Date,Open,High,Low,Close,Adj Close,Volume
2017-10-16,24.799999,24.799999,24.75,24.75,24.75,1000
2017-10-17,24.799999,24.799999,24.799999,24.799999,24.799999,100
2017-10-18,24.799999,24.799999,24.700001,24.700001,24.700001,7200
2017-10-19,24.799999,24.9,24.799999,24.799999,24.799999,1100
2017-10-20,24.790001,24.799999,24.719998999999998,24.799999,24.799999,9600
2017-10-23,24.799999,24.85,24.799999,24.799999,24.799999,1700
2017-10-24,24.85,24.85,24.85,24.85,24.85,400
2017-10-25,24.85,24.85,24.85,24.85,24.85,300
2017-10-26,24.83,24.85,24.799999,24.85,24.85,4400
2017-10-27,24.799999,24.799999,24.799999,24.799999,24.799999,1400
2017-10-30,24.799999,24.9,24.75,24.799999,24.799999,36400
2017-10-31,24.9,25.0,24.84,24.950001,24.950001,23800
2017-11-01,24.93,24.950001,24.870001000000002,24.950001,24.950001,6800
