Date,Open,High,Low,Close,Adj Close,Volume
2017-10-17,25.049999,25.049999,25.01,25.01,25.01,1500
2017-10-18,25.049999,25.049999,25.02,25.031,25.031,2200
2017-10-19,24.940001000000002,25.0,24.940001000000002,25.0,25.0,800
2017-10-20,25.33,25.33,25.219998999999998,25.246,25.246,1300
2017-10-23,25.33,25.33,25.26,25.26,25.26,2000
2017-10-24,25.26,25.26,25.219998999999998,25.219998999999998,25.219998999999998,1100
2017-10-25,25.26,25.26,25.139999,25.16,25.16,1200
2017-10-26,25.299999,25.299999,25.24,25.24,25.24,6300
2017-10-27,25.239,25.33,25.23,25.33,25.33,2600
2017-10-30,25.219,25.219,25.219,25.219,25.219,400
2017-10-31,25.290001,25.290001,25.290001,25.290001,25.290001,300
2017-11-01,25.440001000000002,25.440001000000002,25.325001,25.325001,25.325001,500
